Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1787754618595,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618625,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618655,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618685,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618715,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618745,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618775,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618805,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618835,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618865,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618895,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618925,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618955,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754618985,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619015,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619045,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619075,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619105,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619135,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619165,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619195,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619225,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619255,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619285,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619315,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619345,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619375,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619405,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619435,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619465,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619495,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619525,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619555,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619585,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619615,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619645,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754619675,34090.910,7476.2,1.3079,2,TRACK,0,0
1787754619705,33667.336,702.4,1.2442,2,TRACK,0,0
1787754619735,33653.848,23.8,1.2434,3,LOCK,0,1
1787754619765,33640.367,-23.8,1.2410,3,LOCK,0,1
1787754619795,33640.367,59.5,1.2394,2,TRACK,0,0
1787754619825,33640.367,-47.6,1.2402,2,TRACK,0,0
1787754619855,33640.367,11.9,1.2386,3,LOCK,0,1
1787754619885,33626.902,-142.9,1.2418,2,TRACK,0,0
1787754619915,33626.902,-35.7,1.2362,2,TRACK,0,0
1787754619945,33626.902,-23.8,1.2354,3,LOCK,0,1
1787754619975,33626.902,-11.9,1.2354,3,LOCK,0,1
1787754620005,33626.902,119.0,1.2330,2,TRACK,0,0
1787754620035,33640.367,95.2,1.2370,2,TRACK,0,0
1787754620065,33626.902,35.7,1.2346,2,TRACK,0,0
1787754620095,33626.902,11.9,1.2338,3,LOCK,0,1
1787754620127,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620155,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620185,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620215,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620245,33775.633,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620275,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620305,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620335,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620365,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620395,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620425,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620455,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620485,33775.633,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620515,33802.816,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620545,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620575,33775.633,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620605,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620635,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620665,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620695,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620725,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620755,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620785,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620815,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620845,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620875,33802.816,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620905,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620936,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620965,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754620995,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754621025,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754621055,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
