Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1789531826295,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826305,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826315,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826325,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826335,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826345,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826355,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826365,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826375,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826385,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826395,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826405,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826415,33005.895,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826425,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826435,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826445,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826455,33044.848,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826464,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826475,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826485,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826495,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826505,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826515,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826525,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826535,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826545,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826555,33005.895,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826565,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826575,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826584,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826595,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826605,33031.852,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826614,33018.867,8738.1,1.6504,1,WAIT ZCD,1,0
1789531826625,32345.014,8142.9,1.4820,2,TRACK,0,0
1789531826635,31590.824,809.5,1.4038,2,TRACK,0,0
1789531826645,31543.373,440.5,1.3925,2,TRACK,0,0
1789531826654,31531.531,261.9,1.3861,2,TRACK,0,0
1789531826665,31531.531,107.1,1.3821,2,TRACK,0,0
1789531826675,31507.877,47.6,1.3804,3,LOCK,0,1
1789531826685,31531.531,59.5,1.3796,3,LOCK,0,1
1789531826695,31555.221,83.3,1.3796,2,TRACK,0,0
1789531826705,31519.699,11.9,1.3780,3,LOCK,0,1
1789531826716,31531.531,11.9,1.3788,3,LOCK,0,1
1789531826726,31567.080,23.8,1.3780,3,LOCK,0,1
1789531826736,31543.373,47.6,1.3780,3,LOCK,0,1
1789531826746,31519.699,-11.9,1.3780,3,LOCK,0,1
1789531826756,31496.062,0.0,1.3780,3,LOCK,0,1
1789531826766,31531.531,-35.7,1.3772,3,LOCK,0,1
1789531826776,31519.699,35.7,1.3772,3,LOCK,0,1
1789531826786,31531.531,11.9,1.3764,3,LOCK,0,1
1789531826796,31519.699,-23.8,1.3772,3,LOCK,0,1
1789531826806,31519.699,-59.5,1.3780,3,LOCK,0,1
1789531826816,31507.877,-11.9,1.3772,3,LOCK,0,1
1789531826826,31531.531,-35.7,1.3772,3,LOCK,0,1
1789531826838,31531.531,11.9,1.3780,3,LOCK,0,1
1789531826848,31543.373,0.0,1.3772,3,LOCK,0,1
1789531826859,31507.877,-47.6,1.3780,3,LOCK,0,1
1789531826869,31543.373,23.8,1.3772,3,LOCK,0,1
1789531826879,31519.699,-23.8,1.3772,3,LOCK,0,1
1789531826889,31519.699,11.9,1.3772,3,LOCK,0,1
1789531826899,31555.221,59.5,1.3764,3,LOCK,0,1
1789531826909,31519.699,47.6,1.3764,3,LOCK,0,1
1789531826919,31507.877,-47.6,1.3772,3,LOCK,0,1
1789531826929,31531.531,-11.9,1.3772,3,LOCK,0,1
1789531826939,31507.877,-11.9,1.3772,3,LOCK,0,1
1789531826948,31555.221,59.5,1.3772,3,LOCK,0,1
1789531826959,31519.699,-11.9,1.3772,3,LOCK,0,1
1789531826969,31519.699,-23.8,1.3772,3,LOCK,0,1
1789531826979,31484.258,-47.6,1.3772,3,LOCK,0,1
1789531826989,31507.877,11.9,1.3764,3,LOCK,0,1
1789531826999,31543.373,23.8,1.3764,3,LOCK,0,1
1789531827009,31555.221,-47.6,1.3772,3,LOCK,0,1
1789531827019,31519.699,-35.7,1.3764,3,LOCK,0,1
1789531827029,31531.531,-23.8,1.3764,3,LOCK,0,1
1789531827039,31519.699,-11.9,1.3764,3,LOCK,0,1
